N,psi,delta,lambda,theta,alpha,effective_beta,psi_check,selection_mode,path_index,hit_x0_zero,t_0,first_loss_time,num_classes,T_MAX
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,91,True,1546.0,1546.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,92,True,422.0,422.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,93,True,236.0,236.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,94,True,1128.0,1128.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,95,True,304.0,304.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,96,True,1338.0,1338.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,97,True,1387.0,1387.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,98,True,389.0,389.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,99,True,2351.0,2351.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,100,True,492.0,492.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,101,True,1534.0,1534.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,102,True,372.0,372.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,103,True,1293.0,1293.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,104,True,155.0,155.0,256,1000000
10000,1.0,0.4,0.014666810181288346,3.684136148790474,0.003981071705534975,0.45841608216115287,0.9999999999999999,one_minus_alpha_power,105,True,202.0,202.0,256,1000000
